#;approach;queueing delay;slice
7279;Prop.;null;BE 4
7280;Prop.;null;BE 4
7281;Prop.;null;BE 4
7282;Prop.;null;BE 4
7283;Prop.;null;BE 4
7284;Prop.;null;BE 4
7285;Prop.;null;BE 4
7286;Prop.;null;BE 4
7287;Prop.;null;BE 4
7288;Prop.;null;BE 4
7289;Prop.;null;BE 4
7290;Prop.;null;BE 4
7291;Prop.;null;BE 4
7292;Prop.;null;BE 4
7293;Prop.;null;BE 4
7294;Prop.;null;BE 4
7295;Prop.;null;BE 4
7296;Prop.;null;BE 4
7297;Prop.;null;BE 4
7298;Prop.;null;BE 4
7299;Prop.;null;BE 4
7300;Prop.;null;BE 4
7301;Prop.;null;BE 4
7302;Prop.;null;BE 4
7303;Prop.;null;BE 4
7304;Prop.;null;BE 4
7305;Prop.;null;BE 4
7306;Prop.;null;BE 4
7307;Prop.;null;BE 4
7308;Prop.;null;BE 4
7309;Prop.;null;BE 4
7310;Prop.;null;BE 4
7311;Prop.;null;BE 4
7312;Prop.;null;BE 4
7313;Prop.;null;BE 4
7314;Prop.;null;BE 4
7315;Prop.;null;BE 4
7316;Prop.;null;BE 4
7317;Prop.;null;BE 4
7318;Prop.;null;BE 4
7319;Prop.;null;BE 4
7320;Prop.;null;BE 4
7321;Prop.;null;BE 4
7322;Prop.;null;BE 4
7323;Prop.;null;BE 4
7324;Prop.;null;BE 4
7325;Prop.;null;BE 4
7326;Prop.;null;BE 4
7327;Prop.;null;BE 4
7328;Prop.;null;BE 4
7329;Prop.;null;BE 4
7330;Prop.;null;BE 4
7331;Prop.;null;BE 4
7332;Prop.;null;BE 4
7333;Prop.;null;BE 4
7334;Prop.;null;BE 4
7335;Prop.;null;BE 4
7336;Prop.;null;BE 4
7337;Prop.;null;BE 4
7338;Prop.;null;BE 4
7339;Prop.;null;BE 4
7340;Prop.;null;BE 4
7341;Prop.;null;BE 4
7342;Prop.;null;BE 4
7343;Prop.;null;BE 4
7344;Prop.;null;BE 4
7345;Prop.;null;BE 4
7346;Prop.;null;BE 4
7347;Prop.;null;BE 4
7348;Prop.;null;BE 4
7349;Prop.;null;BE 4
7350;Prop.;null;BE 4
7351;Prop.;null;BE 4
7352;Prop.;null;BE 4
7353;Prop.;null;BE 4
7354;Prop.;null;BE 4
7355;Prop.;null;BE 4
7356;Prop.;null;BE 4
7357;Prop.;null;BE 4
7358;Prop.;null;BE 4
7359;Prop.;null;BE 4
7360;Prop.;null;BE 4
7361;Prop.;null;BE 4
7362;Prop.;null;BE 4
7363;Prop.;null;BE 4
7364;Prop.;null;BE 4
7365;Prop.;null;BE 4
7366;Prop.;null;BE 4
7367;Prop.;null;BE 4
7368;Prop.;null;BE 4
7369;Prop.;null;BE 4
7370;Prop.;null;BE 4
7371;Prop.;null;BE 4
7372;Prop.;null;BE 4
7373;Prop.;null;BE 4
7374;Prop.;null;BE 4
7375;Prop.;null;BE 4
7376;Prop.;null;BE 4
7377;Prop.;null;BE 4
7378;Prop.;null;BE 4
7379;Prop.;null;BE 4
7380;Prop.;null;BE 4
7381;Prop.;null;BE 4
7382;Prop.;null;BE 4
7383;Prop.;null;BE 4
7384;Prop.;null;BE 4
7385;Prop.;null;BE 4
7386;Prop.;null;BE 4
7387;Prop.;null;BE 4
7388;Prop.;null;BE 4
7389;Prop.;null;BE 4
7390;Prop.;null;BE 4
7391;Prop.;null;BE 4
7392;Prop.;null;BE 4
7393;Prop.;null;BE 4
7394;Prop.;null;BE 4
7395;Prop.;null;BE 4
7396;Prop.;null;BE 4
7397;Prop.;null;BE 4
7398;Prop.;null;BE 4
7399;Prop.;null;BE 4
7400;Prop.;null;BE 4
7401;Prop.;null;BE 4
7402;Prop.;null;BE 4
7403;Prop.;null;BE 4
7404;Prop.;null;BE 4
7405;Prop.;null;BE 4
7406;Prop.;null;BE 4
7407;Prop.;null;BE 4
7408;Prop.;null;BE 4
7409;Prop.;null;BE 4
7410;Prop.;null;BE 4
7411;Prop.;null;BE 4
7412;Prop.;null;BE 4
7413;Prop.;null;BE 4
7414;Prop.;null;BE 4
7415;Prop.;null;BE 4
7416;Prop.;null;BE 4
7417;Prop.;null;BE 4
7418;Prop.;null;BE 4
7419;Prop.;null;BE 4
7420;Prop.;null;BE 4
7421;Prop.;null;BE 4
7422;Prop.;null;BE 4
7423;Prop.;null;BE 4
7424;Prop.;null;BE 4
7425;Prop.;null;BE 4
7426;Prop.;null;BE 4
7427;Prop.;null;BE 4
7428;Prop.;null;BE 4
7429;Prop.;null;BE 4
7430;Prop.;null;BE 4
7431;Prop.;null;BE 4
7432;Prop.;null;BE 4
7433;Prop.;null;BE 4
7434;Prop.;null;BE 4
7435;Prop.;null;BE 4
7436;Prop.;null;BE 4
7437;Prop.;null;BE 4
7438;Prop.;null;BE 4
7439;Prop.;null;BE 4
7440;Prop.;null;BE 4
7441;Prop.;null;BE 4
7442;Prop.;null;BE 4
7443;Prop.;null;BE 4
7444;Prop.;null;BE 4
7445;Prop.;null;BE 4
7446;Prop.;null;BE 4
7447;Prop.;null;BE 4
7448;Prop.;null;BE 4
7449;Prop.;null;BE 4
7450;Prop.;null;BE 4
7451;Prop.;null;BE 4
7452;Prop.;null;BE 4
7453;Prop.;null;BE 4
7454;Prop.;null;BE 4
7455;Prop.;null;BE 4
7456;Prop.;null;BE 4
7457;Prop.;null;BE 4
7458;Prop.;null;BE 4
7459;Prop.;null;BE 4
7460;Prop.;null;BE 4
7461;Prop.;null;BE 4
7462;Prop.;null;BE 4
7463;Prop.;null;BE 4
7464;Prop.;null;BE 4
7465;Prop.;null;BE 4
7466;Prop.;null;BE 4
7467;Prop.;null;BE 4
7468;Prop.;null;BE 4
7469;Prop.;null;BE 4
7470;Prop.;null;BE 4
7471;Prop.;null;BE 4
7472;Prop.;null;BE 4
7473;Prop.;null;BE 4
7474;Prop.;null;BE 4
7475;Prop.;null;BE 4
7476;Prop.;null;BE 4
7477;Prop.;null;BE 4
7478;Prop.;null;BE 4
7479;Prop.;null;BE 4
7480;Prop.;null;BE 4
7481;Prop.;null;BE 4
7482;Prop.;null;BE 4
7483;Prop.;null;BE 4
7484;Prop.;null;BE 4
7485;Prop.;null;BE 4
7486;Prop.;null;BE 4
7487;Prop.;null;BE 4
7488;Prop.;null;BE 4
7489;Prop.;null;BE 4
7490;Prop.;null;BE 4
7491;Prop.;null;BE 4
7492;Prop.;null;BE 4
7493;Prop.;null;BE 4
7494;Prop.;null;BE 4
7495;Prop.;null;BE 4
7496;Prop.;null;BE 4
7497;Prop.;null;BE 4
7498;Prop.;null;BE 4
7499;Prop.;null;BE 4
7500;Prop.;null;BE 4
7501;Prop.;null;BE 4
7502;Prop.;null;BE 4
7503;Prop.;null;BE 4
7504;Prop.;null;BE 4
7505;Prop.;null;BE 4
7506;Prop.;null;BE 4
7507;Prop.;null;BE 4
7508;Prop.;null;BE 4
7509;Prop.;null;BE 4
7510;Prop.;null;BE 4
7511;Prop.;null;BE 4
7512;Prop.;null;BE 4
7513;Prop.;null;BE 4
7514;Prop.;null;BE 4
7515;Prop.;null;BE 4
7516;Prop.;null;BE 4
7517;Prop.;null;BE 4
7518;Prop.;null;BE 4
7519;Prop.;null;BE 4
7520;Prop.;null;BE 4
7521;Prop.;null;BE 4
7522;Prop.;null;BE 4
7523;Prop.;null;BE 4
7524;Prop.;null;BE 4
7525;Prop.;null;BE 4
7526;Prop.;null;BE 4
7527;Prop.;null;BE 4
7528;Prop.;null;BE 4
7529;Prop.;null;BE 4
7530;Prop.;null;BE 4
7531;Prop.;null;BE 4
7532;Prop.;null;BE 4
7533;Prop.;null;BE 4
7534;Prop.;null;BE 4
7535;Prop.;null;BE 4
7536;Prop.;null;BE 4
7537;Prop.;null;BE 4
7538;Prop.;null;BE 4
7539;Prop.;null;BE 4
7540;Prop.;null;BE 4
7541;Prop.;null;BE 4
7542;Prop.;null;BE 4
7543;Prop.;null;BE 4
7544;Prop.;null;BE 4
7545;Prop.;null;BE 4
7546;Prop.;null;BE 4
7547;Prop.;null;BE 4
7548;Prop.;null;BE 4
7549;Prop.;null;BE 4
7550;Prop.;null;BE 4
7551;Prop.;null;BE 4
7552;Prop.;null;BE 4
7553;Prop.;null;BE 4
7554;Prop.;null;BE 4
7555;Prop.;null;BE 4
7556;Prop.;null;BE 4
7557;Prop.;null;BE 4
7558;Prop.;null;BE 4
7559;Prop.;null;BE 4
7560;Prop.;null;BE 4
7561;Prop.;null;BE 4
7562;Prop.;null;BE 4
7563;Prop.;null;BE 4
7564;Prop.;null;BE 4
7565;Prop.;null;BE 4
7566;Prop.;null;BE 4
7567;Prop.;null;BE 4
7568;Prop.;null;BE 4
7569;Prop.;null;BE 4
7570;Prop.;null;BE 4
7571;Prop.;null;BE 4
7572;Prop.;null;BE 4
7573;Prop.;null;BE 4
7574;Prop.;null;BE 4
7575;Prop.;null;BE 4
7576;Prop.;null;BE 4
7577;Prop.;null;BE 4
7578;Prop.;null;BE 4
7579;Prop.;null;BE 4
7580;Prop.;null;BE 4
7581;Prop.;null;BE 4
7582;Prop.;null;BE 4
7583;Prop.;null;BE 4
7584;Prop.;null;BE 4
7585;Prop.;null;BE 4
7586;Prop.;null;BE 4
7587;Prop.;null;BE 4
7588;Prop.;null;BE 4
7589;Prop.;null;BE 4
7590;Prop.;null;BE 4
7591;Prop.;null;BE 4
7592;Prop.;null;BE 4
7593;Prop.;null;BE 4
7594;Prop.;null;BE 4
7595;Prop.;null;BE 4
7596;Prop.;null;BE 4
7597;Prop.;null;BE 4
7598;Prop.;null;BE 4
7599;Prop.;null;BE 4
7600;Prop.;null;BE 4
7601;Prop.;null;BE 4
7602;Prop.;null;BE 4
7603;Prop.;null;BE 4
7604;Prop.;null;BE 4
7605;Prop.;null;BE 4
7606;Prop.;null;BE 4
7607;Prop.;null;BE 4
7608;Prop.;null;BE 4
7609;Prop.;null;BE 4
7610;Prop.;null;BE 4
7611;Prop.;null;BE 4
7612;Prop.;null;BE 4
7613;Prop.;null;BE 4
7614;Prop.;null;BE 4
7615;Prop.;null;BE 4
7616;Prop.;null;BE 4
7617;Prop.;null;BE 4
7618;Prop.;null;BE 4
7619;Prop.;null;BE 4
7620;Prop.;null;BE 4
7621;Prop.;null;BE 4
7622;Prop.;null;BE 4
7623;Prop.;null;BE 4
7624;Prop.;null;BE 4
7625;Prop.;null;BE 4
7626;Prop.;null;BE 4
7627;Prop.;null;BE 4
7628;Prop.;null;BE 4
7629;Prop.;null;BE 4
7630;Prop.;null;BE 4
7631;Prop.;null;BE 4
7632;Prop.;null;BE 4
7633;Prop.;null;BE 4
7634;Prop.;null;BE 4
7635;Prop.;null;BE 4
7636;Prop.;null;BE 4
7637;Prop.;null;BE 4
7638;Prop.;null;BE 4
7639;Prop.;null;BE 4
7640;Prop.;null;BE 4
7641;Prop.;null;BE 4
7642;Prop.;null;BE 4
7643;Prop.;null;BE 4
7644;Prop.;null;BE 4
7645;Prop.;null;BE 4
7646;Prop.;null;BE 4
7647;Prop.;null;BE 4
7648;Prop.;null;BE 4
7649;Prop.;null;BE 4
7650;Prop.;null;BE 4
7651;Prop.;null;BE 4
7652;Prop.;null;BE 4
7653;Prop.;null;BE 4
7654;Prop.;null;BE 4
7655;Prop.;null;BE 4
7656;Prop.;null;BE 4
7657;Prop.;null;BE 4
7658;Prop.;null;BE 4
7659;Prop.;null;BE 4
7660;Prop.;null;BE 4
7661;Prop.;null;BE 4
7662;Prop.;null;BE 4
7663;Prop.;null;BE 4
7664;Prop.;null;BE 4
7665;Prop.;null;BE 4
7666;Prop.;null;BE 4
7667;Prop.;null;BE 4
7668;Prop.;null;BE 4
7669;Prop.;null;BE 4
7670;Prop.;null;BE 4
7671;Prop.;null;BE 4
7672;Prop.;null;BE 4
7673;Prop.;null;BE 4
7674;Prop.;null;BE 4
7675;Prop.;null;BE 4
7676;Prop.;null;BE 4
7677;Prop.;null;BE 4
7678;Prop.;null;BE 4
7679;Prop.;null;BE 4
7680;Prop.;null;BE 4
7681;Prop.;null;BE 4
7682;Prop.;null;BE 4
7683;Prop.;null;BE 4
7684;Prop.;null;BE 4
7685;Prop.;null;BE 4
7686;Prop.;null;BE 4
7687;Prop.;null;BE 4
7688;Prop.;null;BE 4
7689;Prop.;null;BE 4
7690;Prop.;null;BE 4
7691;Prop.;null;BE 4
7692;Prop.;null;BE 4
7693;Prop.;null;BE 4
7694;Prop.;null;BE 4
7695;Prop.;null;BE 4
7696;Prop.;null;BE 4
7697;Prop.;null;BE 4
7698;Prop.;null;BE 4
7699;Prop.;null;BE 4
7700;Prop.;null;BE 4
7701;Prop.;null;BE 4
7702;Prop.;null;BE 4
7703;Prop.;null;BE 4
7704;Prop.;null;BE 4
7705;Prop.;null;BE 4
7706;Prop.;null;BE 4
7707;Prop.;null;BE 4
7708;Prop.;null;BE 4
7709;Prop.;null;BE 4
7710;Prop.;null;BE 4
7711;Prop.;null;BE 4
7712;Prop.;null;BE 4
7713;Prop.;null;BE 4
7714;Prop.;null;BE 4
7715;Prop.;null;BE 4
7716;Prop.;null;BE 4
7717;Prop.;null;BE 4
7718;Prop.;null;BE 4
7719;Prop.;null;BE 4
7720;Prop.;null;BE 4
7721;Prop.;null;BE 4
7722;Prop.;null;BE 4
7723;Prop.;null;BE 4
7724;Prop.;null;BE 4
7725;Prop.;null;BE 4
7726;Prop.;null;BE 4
7727;Prop.;null;BE 4
7728;Prop.;null;BE 4
7729;Prop.;null;BE 4
7730;Prop.;null;BE 4
7731;Prop.;null;BE 4
7732;Prop.;null;BE 4
7733;Prop.;null;BE 4
7734;Prop.;null;BE 4
7735;Prop.;null;BE 4
7736;Prop.;null;BE 4
7737;Prop.;null;BE 4
7738;Prop.;null;BE 4
7739;Prop.;null;BE 4
7740;Prop.;null;BE 4
7741;Prop.;null;BE 4
7742;Prop.;null;BE 4
7743;Prop.;null;BE 4
7744;Prop.;null;BE 4
7745;Prop.;null;BE 4
7746;Prop.;null;BE 4
7747;Prop.;null;BE 4
7748;Prop.;null;BE 4
7749;Prop.;null;BE 4
7750;Prop.;null;BE 4
7751;Prop.;null;BE 4
7752;Prop.;null;BE 4
7753;Prop.;null;BE 4
7754;Prop.;null;BE 4
7755;Prop.;null;BE 4
7756;Prop.;null;BE 4
7757;Prop.;null;BE 4
7758;Prop.;null;BE 4
7759;Prop.;null;BE 4
7760;Prop.;null;BE 4
7761;Prop.;null;BE 4
7762;Prop.;null;BE 4
7763;Prop.;null;BE 4
7764;Prop.;null;BE 4
7765;Prop.;null;BE 4
7766;Prop.;null;BE 4
7767;Prop.;null;BE 4
7768;Prop.;null;BE 4
7769;Prop.;null;BE 4
7770;Prop.;null;BE 4
7771;Prop.;null;BE 4
7772;Prop.;null;BE 4
7773;Prop.;null;BE 4
7774;Prop.;null;BE 4
7775;Prop.;null;BE 4
7776;Prop.;null;BE 4
7777;Prop.;null;BE 4
7778;Prop.;null;BE 4
7779;Prop.;null;BE 4
7780;Prop.;null;BE 4
7781;Prop.;null;BE 4
7782;Prop.;null;BE 4
7783;Prop.;null;BE 4
7784;Prop.;null;BE 4
7785;Prop.;null;BE 4
7786;Prop.;null;BE 4
7787;Prop.;null;BE 4
7788;Prop.;null;BE 4
7789;Prop.;null;BE 4
7790;Prop.;null;BE 4
7791;Prop.;null;BE 4
7792;Prop.;null;BE 4
7793;Prop.;null;BE 4
7794;Prop.;null;BE 4
7795;Prop.;null;BE 4
7796;Prop.;null;BE 4
7797;Prop.;null;BE 4
7798;Prop.;null;BE 4
7799;Prop.;null;BE 4
7800;Prop.;null;BE 4
7801;Prop.;null;BE 4
7802;Prop.;null;BE 4
7803;Prop.;null;BE 4
7804;Prop.;null;BE 4
7805;Prop.;null;BE 4
7806;Prop.;null;BE 4
7807;Prop.;null;BE 4
7808;Prop.;null;BE 4
7809;Prop.;null;BE 4
7810;Prop.;null;BE 4
7811;Prop.;null;BE 4
7812;Prop.;null;BE 4
7813;Prop.;null;BE 4
7814;Prop.;null;BE 4
7815;Prop.;null;BE 4
7816;Prop.;null;BE 4
7817;Prop.;null;BE 4
7818;Prop.;null;BE 4
7819;Prop.;null;BE 4
7820;Prop.;null;BE 4
7821;Prop.;null;BE 4
7822;Prop.;null;BE 4
7823;Prop.;null;BE 4
7824;Prop.;null;BE 4
7825;Prop.;null;BE 4
7826;Prop.;null;BE 4
7827;Prop.;null;BE 4
7828;Prop.;null;BE 4
7829;Prop.;null;BE 4
7830;Prop.;null;BE 4
7831;Prop.;null;BE 4
7832;Prop.;null;BE 4
7833;Prop.;null;BE 4
7834;Prop.;null;BE 4
7835;Prop.;null;BE 4
7836;Prop.;null;BE 4
7837;Prop.;null;BE 4
7838;Prop.;null;BE 4
7839;Prop.;null;BE 4
7840;Prop.;null;BE 4
7841;Prop.;null;BE 4
7842;Prop.;null;BE 4
7843;Prop.;null;BE 4
7844;Prop.;null;BE 4
7845;Prop.;null;BE 4
7846;Prop.;null;BE 4
7847;Prop.;null;BE 4
7848;Prop.;null;BE 4
7849;Prop.;null;BE 4
7850;Prop.;null;BE 4
7851;Prop.;null;BE 4
7852;Prop.;null;BE 4
7853;Prop.;null;BE 4
7854;Prop.;null;BE 4
7855;Prop.;null;BE 4
7856;Prop.;null;BE 4
7857;Prop.;null;BE 4
7858;Prop.;null;BE 4
7859;Prop.;null;BE 4
7860;Prop.;null;BE 4
7861;Prop.;null;BE 4
7862;Prop.;null;BE 4
7863;Prop.;null;BE 4
7864;Prop.;null;BE 4
7865;Prop.;null;BE 4
7866;Prop.;null;BE 4
7867;Prop.;null;BE 4
7868;Prop.;null;BE 4
7869;Prop.;null;BE 4
7870;Prop.;null;BE 4
7871;Prop.;null;BE 4
7872;Prop.;null;BE 4
7873;Prop.;null;BE 4
7874;Prop.;null;BE 4
7875;Prop.;null;BE 4
7876;Prop.;null;BE 4
7877;Prop.;null;BE 4
7878;Prop.;null;BE 4
7879;Prop.;null;BE 4
7880;Prop.;null;BE 4
7881;Prop.;null;BE 4
7882;Prop.;null;BE 4
7883;Prop.;null;BE 4
7884;Prop.;null;BE 4
7885;Prop.;null;BE 4
7886;Prop.;null;BE 4
7887;Prop.;null;BE 4
7888;Prop.;null;BE 4
7889;Prop.;null;BE 4
7890;Prop.;null;BE 4
7891;Prop.;null;BE 4
7892;Prop.;null;BE 4
7893;Prop.;null;BE 4
7894;Prop.;null;BE 4
7895;Prop.;null;BE 4
7896;Prop.;null;BE 4
7897;Prop.;null;BE 4
7898;Prop.;null;BE 4
7899;Prop.;null;BE 4
7900;Prop.;null;BE 4
7901;Prop.;null;BE 4
7902;Prop.;null;BE 4
7903;Prop.;null;BE 4
7904;Prop.;null;BE 4
7905;Prop.;null;BE 4
7906;Prop.;null;BE 4
7907;Prop.;null;BE 4
7908;Prop.;null;BE 4
7909;Prop.;null;BE 4
7910;Prop.;null;BE 4
7911;Prop.;null;BE 4
7912;Prop.;null;BE 4
7913;Prop.;null;BE 4
7914;Prop.;null;BE 4
7915;Prop.;null;BE 4
7916;Prop.;null;BE 4
7917;Prop.;null;BE 4
7918;Prop.;null;BE 4
7919;Prop.;null;BE 4
7920;Prop.;null;BE 4
7921;Prop.;null;BE 4
7922;Prop.;null;BE 4
7923;Prop.;null;BE 4
7924;Prop.;null;BE 4
7925;Prop.;null;BE 4
7926;Prop.;null;BE 4
7927;Prop.;null;BE 4
7928;Prop.;null;BE 4
7929;Prop.;null;BE 4
7930;Prop.;null;BE 4
7931;Prop.;null;BE 4
7932;Prop.;null;BE 4
7933;Prop.;null;BE 4
7934;Prop.;null;BE 4
7935;Prop.;null;BE 4
7936;Prop.;null;BE 4
7937;Prop.;null;BE 4
7938;Prop.;null;BE 4
7939;Prop.;null;BE 4
7940;Prop.;null;BE 4
7941;Prop.;null;BE 4
7942;Prop.;null;BE 4
7943;Prop.;null;BE 4
7944;Prop.;null;BE 4
7945;Prop.;null;BE 4
7946;Prop.;null;BE 4
7947;Prop.;null;BE 4
7948;Prop.;null;BE 4
7949;Prop.;null;BE 4
7950;Prop.;null;BE 4
7951;Prop.;null;BE 4
7952;Prop.;null;BE 4
7953;Prop.;null;BE 4
7954;Prop.;null;BE 4
7955;Prop.;null;BE 4
7956;Prop.;null;BE 4
7957;Prop.;null;BE 4
7958;Prop.;null;BE 4
7959;Prop.;null;BE 4
7960;Prop.;null;BE 4
7961;Prop.;null;BE 4
7962;Prop.;null;BE 4
7963;Prop.;null;BE 4
7964;Prop.;null;BE 4
7965;Prop.;null;BE 4
7966;Prop.;null;BE 4
7967;Prop.;null;BE 4
7968;Prop.;null;BE 4
7969;Prop.;null;BE 4
7970;Prop.;null;BE 4
7971;Prop.;null;BE 4
7972;Prop.;null;BE 4
7973;Prop.;null;BE 4
7974;Prop.;null;BE 4
7975;Prop.;null;BE 4
7976;Prop.;null;BE 4
7977;Prop.;null;BE 4
7978;Prop.;null;BE 4
7979;Prop.;null;BE 4
7980;Prop.;null;BE 4
7981;Prop.;null;BE 4
7982;Prop.;null;BE 4
7983;Prop.;null;BE 4
7984;Prop.;null;BE 4
7985;Prop.;null;BE 4
7986;Prop.;null;BE 4
7987;Prop.;null;BE 4
7988;Prop.;null;BE 4
7989;Prop.;null;BE 4
7990;Prop.;null;BE 4
7991;Prop.;null;BE 4
7992;Prop.;null;BE 4
7993;Prop.;null;BE 4
7994;Prop.;null;BE 4
7995;Prop.;null;BE 4
7996;Prop.;null;BE 4
7997;Prop.;null;BE 4
7998;Prop.;null;BE 4
7999;Prop.;null;BE 4
8000;Prop.;null;BE 4
8001;Prop.;null;BE 4
8002;Prop.;null;BE 4
8003;Prop.;null;BE 4
8004;Prop.;null;BE 4
8005;Prop.;null;BE 4
8006;Prop.;null;BE 4
8007;Prop.;null;BE 4
8008;Prop.;null;BE 4
8009;Prop.;null;BE 4
8010;Prop.;null;BE 4
8011;Prop.;null;BE 4
8012;Prop.;null;BE 4
8013;Prop.;null;BE 4
8014;Prop.;null;BE 4
8015;Prop.;null;BE 4
8016;Prop.;null;BE 4
8017;Prop.;null;BE 4
8018;Prop.;null;BE 4
8019;Prop.;null;BE 4
8020;Prop.;null;BE 4
8021;Prop.;null;BE 4
8022;Prop.;null;BE 4
8023;Prop.;null;BE 4
8024;Prop.;null;BE 4
8025;Prop.;null;BE 4
8026;Prop.;null;BE 4
8027;Prop.;null;BE 4
8028;Prop.;null;BE 4
8029;Prop.;null;BE 4
8030;Prop.;null;BE 4
8031;Prop.;null;BE 4
8032;Prop.;null;BE 4
8033;Prop.;null;BE 4
8034;Prop.;null;BE 4
8035;Prop.;null;BE 4
8036;Prop.;null;BE 4
8037;Prop.;null;BE 4
8038;Prop.;null;BE 4
8039;Prop.;null;BE 4
8040;Prop.;null;BE 4
8041;Prop.;null;BE 4
8042;Prop.;null;BE 4
8043;Prop.;null;BE 4
8044;Prop.;null;BE 4
8045;Prop.;null;BE 4
8046;Prop.;null;BE 4
8047;Prop.;null;BE 4
8048;Prop.;null;BE 4
8049;Prop.;null;BE 4
8050;Prop.;null;BE 4
8051;Prop.;null;BE 4
8052;Prop.;null;BE 4
8053;Prop.;null;BE 4
8054;Prop.;null;BE 4
8055;Prop.;null;BE 4
8056;Prop.;null;BE 4
8057;Prop.;null;BE 4
8058;Prop.;null;BE 4
8059;Prop.;null;BE 4
8060;Prop.;null;BE 4
8061;Prop.;null;BE 4
8062;Prop.;null;BE 4
8063;Prop.;null;BE 4
8064;Prop.;null;BE 4
8065;Prop.;null;BE 4
8066;Prop.;null;BE 4
8067;Prop.;null;BE 4
8068;Prop.;null;BE 4
8069;Prop.;null;BE 4
8070;Prop.;null;BE 4
8071;Prop.;null;BE 4
8072;Prop.;null;BE 4
8073;Prop.;null;BE 4
8074;Prop.;null;BE 4
8075;Prop.;null;BE 4
8076;Prop.;null;BE 4
8077;Prop.;null;BE 4
8078;Prop.;null;BE 4
8079;Prop.;null;BE 4
8080;Prop.;null;BE 4
8081;Prop.;null;BE 4
8082;Prop.;null;BE 4
8083;Prop.;null;BE 4
8084;Prop.;null;BE 4
8085;Prop.;null;BE 4
8086;Prop.;null;BE 4
8087;Prop.;null;BE 4
8088;Prop.;null;BE 4
8089;Prop.;null;BE 4
8090;Prop.;null;BE 4
8091;Prop.;null;BE 4
8092;Prop.;null;BE 4
8093;Prop.;null;BE 4
8094;Prop.;null;BE 4
8095;Prop.;null;BE 4
8096;Prop.;null;BE 4
8097;Prop.;null;BE 4
8098;Prop.;null;BE 4
8099;Prop.;null;BE 4
8100;Prop.;null;BE 4
8101;Prop.;null;BE 4
8102;Prop.;null;BE 4
8103;Prop.;null;BE 4
8104;Prop.;null;BE 4
8105;Prop.;null;BE 4
8106;Prop.;null;BE 4
8107;Prop.;null;BE 4
8108;Prop.;null;BE 4
8109;Prop.;null;BE 4
8110;Prop.;null;BE 4
8111;Prop.;null;BE 4
8112;Prop.;null;BE 4
8113;Prop.;null;BE 4
8114;Prop.;null;BE 4
8115;Prop.;null;BE 4
8116;Prop.;null;BE 4
8117;Prop.;null;BE 4
8118;Prop.;null;BE 4
8119;Prop.;null;BE 4
8120;Prop.;null;BE 4
8121;Prop.;null;BE 4
8122;Prop.;null;BE 4
8123;Prop.;null;BE 4
8124;Prop.;null;BE 4
8125;Prop.;null;BE 4
8126;Prop.;null;BE 4
8127;Prop.;null;BE 4
8128;Prop.;null;BE 4
8129;Prop.;null;BE 4
8130;Prop.;null;BE 4
8131;Prop.;null;BE 4
8132;Prop.;null;BE 4
8133;Prop.;null;BE 4
8134;Prop.;null;BE 4
8135;Prop.;null;BE 4
8136;Prop.;null;BE 4
8137;Prop.;null;BE 4
8138;Prop.;null;BE 4
8139;Prop.;null;BE 4
8140;Prop.;null;BE 4
8141;Prop.;null;BE 4
8142;Prop.;null;BE 4
8143;Prop.;null;BE 4
8144;Prop.;null;BE 4
8145;Prop.;null;BE 4
8146;Prop.;null;BE 4
8147;Prop.;null;BE 4
8148;Prop.;null;BE 4
8149;Prop.;null;BE 4
8150;Prop.;null;BE 4
8151;Prop.;null;BE 4
8152;Prop.;null;BE 4
8153;Prop.;null;BE 4
8154;Prop.;null;BE 4
8155;Prop.;null;BE 4
8156;Prop.;null;BE 4
8157;Prop.;null;BE 4
8158;Prop.;null;BE 4
8159;Prop.;null;BE 4
8160;Prop.;null;BE 4
8161;Prop.;null;BE 4
8162;Prop.;null;BE 4
8163;Prop.;null;BE 4
8164;Prop.;null;BE 4
8165;Prop.;null;BE 4
8166;Prop.;null;BE 4
8167;Prop.;null;BE 4
8168;Prop.;null;BE 4
8169;Prop.;null;BE 4
8170;Prop.;null;BE 4
8171;Prop.;null;BE 4
8172;Prop.;null;BE 4
8173;Prop.;null;BE 4
8174;Prop.;null;BE 4
8175;Prop.;null;BE 4
8176;Prop.;null;BE 4
8177;Prop.;null;BE 4
8178;Prop.;null;BE 4
8179;Prop.;null;BE 4
8180;Prop.;null;BE 4
8181;Prop.;null;BE 4
8182;Prop.;null;BE 4
8183;Prop.;null;BE 4
8184;Prop.;null;BE 4
8185;Prop.;null;BE 4
8186;Prop.;null;BE 4
8187;Prop.;null;BE 4
8188;Prop.;null;BE 4
8189;Prop.;null;BE 4
8190;Prop.;null;BE 4
8191;Prop.;null;BE 4
8192;Prop.;null;BE 4
8193;Prop.;null;BE 4
8194;Prop.;null;BE 4
8195;Prop.;null;BE 4
8196;Prop.;null;BE 4
8197;Prop.;null;BE 4
8198;Prop.;null;BE 4
8199;Prop.;null;BE 4
8200;Prop.;null;BE 4
8201;Prop.;null;BE 4
8202;Prop.;null;BE 4
8203;Prop.;null;BE 4
8204;Prop.;null;BE 4
8205;Prop.;null;BE 4
8206;Prop.;null;BE 4
8207;Prop.;null;BE 4
8208;Prop.;null;BE 4
8209;Prop.;null;BE 4
8210;Prop.;null;BE 4
